0,1,labels,names
-1.2845119,2.539494,train,crop_00041_CHOZN_1B6_002_XY076_DIC.tif
-3.6538599,0.26976696,train,crop_00009_CHOZN_1B6_002_XY098_DIC.tif
0.98815215,-0.58189005,train,crop_00039_PHX26_1D3_001_XY082_DIC.tif
2.1884255,0.7301235,train,crop_00051_PHX26_1D4_001_XY040_DIC.tif
-1.9981345,0.0987035,train,crop_00042_PHX26_1D3_001_XY064_DIC.tif
-2.0143466,1.8500315,train,crop_00019_CHOZN_1B5_001_XY016_DIC.tif
0.2323204,1.4641545,train,crop_00041_PHX26_1D2_001_XY029_DIC.tif
-0.6149899,2.5921519,train,crop_00047_CHOZN_1B6_001_XY032_DIC.tif
-3.6030812,4.308319,train,crop_00029_CHOZN_1B6_002_XY046_DIC.tif
-0.19804823,2.056104,train,crop_00030_PHX26_1D3_001_XY016_DIC.tif
0.5302633,1.8967619,train,crop_00053_CHOZN_1B7_001_XY059_DIC.tif
2.6784499,-0.4934856,train,crop_00063_CHOZN_1B6_001_XY080_DIC.tif
-2.7072651,-1.7475339,train,crop_00014_PHX26_1D3_001_XY097_DIC.tif
0.09825638,2.5380483,train,crop_00034_PHX26_1D3_001_XY087_DIC.tif
-2.220099,0.59360564,train,crop_00027_PHX26_1D3_001_XY076_DIC.tif
2.1644466,-2.1109774,train,crop_00048_CHOZN_1B6_001_XY046_DIC.tif
5.8586802,-0.20656465,train,crop_00047_CHOZN_1B6_002_XY035_DIC.tif
-1.5617988,-0.41397193,train,crop_00029_CHOZN_1B7_001_XY028_DIC.tif
1.8720151,-1.3890016,train,crop_00005_PHX26_1D4_001_XY062_DIC.tif
-3.4397612,-0.21325639,train,crop_00054_PHX26_1D2_001_XY025_DIC.tif
-2.7991896,1.215047,train,crop_00035_CHOZN_1B6_002_XY071_DIC.tif
5.6594715,-0.2593856,train,crop_00017_CHOZN_1B6_001_XY099_DIC.tif
-2.13153,1.6896082,train,crop_00033_PHX26_1D1_001_XY040_DIC.tif
-0.253327,1.6401131,train,crop_00044_CHOZN_1B6_001_XY019_DIC.tif
1.715238,-2.2757847,train,crop_00061_CHOZN_1B6_001_XY082_DIC.tif
-0.31245843,2.0095198,train,crop_00021_PHX26_1D2_001_XY045_DIC.tif
5.810782,-0.19913179,train,crop_00054_PHX26_1D2_001_XY012_DIC.tif
-1.5575659,2.80413,train,crop_00054_CHOZN_1B6_001_XY009_DIC.tif
-1.7126265,0.29438514,train,crop_00005_CHOZN_1B5_001_XY011_DIC.tif
-3.3738003,-2.3320718,train,crop_00034_CHOZN_1B6_002_XY009_DIC.tif
0.50858,2.6807802,train,crop_00057_PHX26_1D4_001_XY057_DIC.tif
-1.68669,2.5684078,train,crop_00030_CHOZN_1B6_002_XY054_DIC.tif
0.5563826,-0.37012088,train,crop_00048_PHX26_1D1_001_XY021_DIC.tif
-3.1645615,-1.1471486,train,crop_00045_CHOZN_1B5_001_XY010_DIC.tif
5.628581,-2.3781831,train,crop_00019_PHX26_1D2_001_XY020_DIC.tif
-0.6503294,2.189879,train,crop_00012_CHOZN_1B6_002_XY028_DIC.tif
4.854355,-1.6659672,train,crop_00040_CHOZN_1B7_001_XY098_DIC.tif
1.4908005,1.7089841,train,crop_00023_PHX26_1D3_001_XY064_DIC.tif
-3.221471,2.7253673,train,crop_00052_PHX26_1D3_001_XY078_DIC.tif
-0.3748609,-2.3976266,train,crop_00037_PHX26_1D1_001_XY020_DIC.tif
-3.2695355,3.983573,train,crop_00034_CHOZN_1B6_002_XY055_DIC.tif
5.477995,-2.2668815,train,crop_00031_PHX26_1D3_001_XY044_DIC.tif
-3.133013,2.3822105,train,crop_00027_CHOZN_1B7_001_XY054_DIC.tif
-1.1676736,0.042538725,train,crop_00040_PHX26_1D3_001_XY073_DIC.tif
-2.9796026,1.4834263,train,crop_00057_CHOZN_1B5_001_XY089_DIC.tif
-1.9187566,0.5612883,train,crop_00032_CHOZN_1B6_002_XY083_DIC.tif
-0.16730514,2.6990416,train,crop_00010_PHX26_1D2_001_XY030_DIC.tif
5.6581554,-2.3734837,train,crop_00027_CHOZN_1B6_002_XY077_DIC.tif
-2.5579991,2.583456,train,crop_00028_CHOZN_1B5_001_XY020_DIC.tif
2.2118988,2.741517,train,crop_00030_PHX26_1D3_001_XY069_DIC.tif
0.032704983,2.5893948,train,crop_00036_PHX26_1D2_001_XY031_DIC.tif
-1.9969684,2.0916066,train,crop_00041_PHX26_1D4_001_XY077_DIC.tif
-1.2383419,3.1006176,train,crop_00025_PHX26_1D2_001_XY077_DIC.tif
0.8240032,-2.6459138,train,crop_00031_PHX26_1D3_001_XY045_DIC.tif
1.3168038,-3.0727282,train,crop_00063_PHX26_1D3_001_XY078_DIC.tif
1.5167736,2.7604659,train,crop_00000_PHX26_1D2_001_XY022_DIC.tif
3.8859553,-1.8022565,train,crop_00027_CHOZN_1B6_002_XY028_DIC.tif
3.971291,-2.3166475,train,crop_00016_PHX26_1D3_001_XY091_DIC.tif
-0.07352825,-0.6887569,train,crop_00056_PHX26_1D3_001_XY087_DIC.tif
-2.6958873,2.159121,train,crop_00055_CHOZN_1B7_001_XY035_DIC.tif
2.0863526,0.54602826,train,crop_00032_CHOZN_1B5_001_XY005_DIC.tif
2.3952756,-1.7601383,train,crop_00034_CHOZN_1B7_001_XY082_DIC.tif
-2.9386728,0.4178456,train,crop_00002_CHOZN_1B6_002_XY009_DIC.tif
-3.1731644,-0.08841691,train,crop_00005_CHOZN_1B5_001_XY042_DIC.tif
0.9593825,-2.7771292,train,crop_00009_PHX26_1D3_001_XY057_DIC.tif
-2.7812784,-0.021591755,train,crop_00006_CHOZN_1B5_001_XY059_DIC.tif
-1.0384192,0.16657326,train,crop_00051_CHOZN_1B7_001_XY014_DIC.tif
0.17713192,2.711732,train,crop_00028_PHX26_1D2_001_XY060_DIC.tif
-2.4315042,1.0226542,train,crop_00029_PHX26_1D3_001_XY076_DIC.tif
-1.693049,-1.2100122,train,crop_00061_PHX26_1D4_001_XY045_DIC.tif
2.0400586,-1.7731433,train,crop_00042_PHX26_1D4_001_XY040_DIC.tif
2.2209115,0.803356,train,crop_00038_PHX26_1D2_001_XY074_DIC.tif
-3.4127433,3.410644,train,crop_00043_CHOZN_1B6_001_XY033_DIC.tif
-3.5077562,-0.012226191,train,crop_00011_CHOZN_1B6_002_XY006_DIC.tif
4.5661073,-2.5633264,train,crop_00039_CHOZN_1B6_002_XY055_DIC.tif
2.2907343,-1.366633,train,crop_00063_CHOZN_1B6_002_XY060_DIC.tif
3.8166866,-2.3023598,train,crop_00009_CHOZN_1B7_001_XY096_DIC.tif
3.4454014,-2.1893587,train,crop_00060_CHOZN_1B6_002_XY075_DIC.tif
3.0647497,-2.153159,train,crop_00044_CHOZN_1B6_001_XY090_DIC.tif
-2.0877995,-1.6928949,train,crop_00051_CHOZN_1B5_001_XY058_DIC.tif
-2.4528005,-0.3551728,train,crop_00008_CHOZN_1B7_001_XY096_DIC.tif
1.3454231,1.7883497,train,crop_00061_PHX26_1D4_001_XY042_DIC.tif
4.4430785,-1.2219563,train,crop_00063_PHX26_1D2_001_XY094_DIC.tif
0.41340464,-2.4510415,train,crop_00029_PHX26_1D3_001_XY099_DIC.tif
-0.23514013,2.4285066,train,crop_00043_CHOZN_1B6_001_XY023_DIC.tif
-2.7233117,0.5004583,train,crop_00055_CHOZN_1B6_002_XY007_DIC.tif
-2.2840955,-0.8516532,train,crop_00041_PHX26_1D4_001_XY004_DIC.tif
0.18749683,2.1998072,train,crop_00008_CHOZN_1B6_002_XY067_DIC.tif
-1.488697,2.0492666,train,crop_00061_CHOZN_1B5_001_XY006_DIC.tif
1.5613947,-4.216612,train,crop_00021_CHOZN_1B7_001_XY090_DIC.tif
0.4426298,2.683238,train,crop_00021_CHOZN_1B7_001_XY040_DIC.tif
-0.49557889,2.3780973,train,crop_00021_CHOZN_1B6_002_XY096_DIC.tif
-0.89756423,2.3758092,train,crop_00057_CHOZN_1B6_002_XY048_DIC.tif
-3.2616036,-0.18701759,train,crop_00044_CHOZN_1B6_002_XY018_DIC.tif
1.760242,-5.490157,train,crop_00043_PHX26_1D2_001_XY074_DIC.tif
-3.0177395,0.73591685,train,crop_00014_PHX26_1D3_001_XY060_DIC.tif
-4.1034827,1.4598273,train,crop_00060_CHOZN_1B6_001_XY023_DIC.tif
-2.2189927,0.6287194,train,crop_00038_CHOZN_1B7_001_XY062_DIC.tif
-0.59500295,2.506278,train,crop_00028_CHOZN_1B5_001_XY073_DIC.tif
-3.2673008,-2.5358117,train,crop_00023_PHX26_1D2_001_XY082_DIC.tif
-3.3980272,0.025980819,train,crop_00044_CHOZN_1B6_001_XY059_DIC.tif
7.3414497,-2.4498231,train,crop_00040_PHX26_1D4_001_XY011_DIC.tif
-1.2104447,1.5077349,train,crop_00028_CHOZN_1B7_001_XY041_DIC.tif
-2.3094275,-2.0255098,train,crop_00060_CHOZN_1B6_002_XY037_DIC.tif
0.6555239,-2.461404,train,crop_00049_CHOZN_1B7_001_XY085_DIC.tif
-2.6972456,3.3084202,train,crop_00055_CHOZN_1B6_001_XY001_DIC.tif
-1.7157612,1.5702267,train,crop_00024_CHOZN_1B7_001_XY079_DIC.tif
-3.591055,-0.26865628,train,crop_00051_PHX26_1D1_001_XY006_DIC.tif
-2.2564943,0.7023033,train,crop_00026_CHOZN_1B7_001_XY093_DIC.tif
-0.31677082,-1.9172876,train,crop_00047_CHOZN_1B6_002_XY051_DIC.tif
-1.6608821,-0.3602677,train,crop_00030_CHOZN_1B6_002_XY012_DIC.tif
-2.8338594,0.9053261,train,crop_00038_PHX26_1D2_001_XY035_DIC.tif
-1.726383,-0.62667274,train,crop_00001_PHX26_1D2_001_XY090_DIC.tif
1.4730375,-1.1092701,train,crop_00034_CHOZN_1B5_001_XY043_DIC.tif
-3.3041263,0.003028294,train,crop_00053_CHOZN_1B7_001_XY028_DIC.tif
2.6451223,1.3316162,train,crop_00010_PHX26_1D2_001_XY045_DIC.tif
2.8185532,-0.92458576,train,crop_00047_PHX26_1D2_001_XY041_DIC.tif
1.4488131,1.4717532,train,crop_00006_PHX26_1D4_001_XY080_DIC.tif
0.14371946,2.0152805,train,crop_00017_CHOZN_1B6_001_XY019_DIC.tif
-1.9123757,3.125619,train,crop_00037_CHOZN_1B5_001_XY018_DIC.tif
-2.4865932,3.4135766,train,crop_00053_CHOZN_1B6_001_XY032_DIC.tif
-1.6295724,2.7804568,train,crop_00043_CHOZN_1B5_001_XY094_DIC.tif
-2.8402882,2.5534546,train,crop_00006_CHOZN_1B5_001_XY024_DIC.tif
5.1389627,-0.71184605,train,crop_00019_CHOZN_1B6_002_XY081_DIC.tif
-3.727877,2.134356,train,crop_00061_CHOZN_1B7_001_XY027_DIC.tif
-3.0348885,0.48606128,train,crop_00040_CHOZN_1B7_001_XY030_DIC.tif
-1.860549,3.531,train,crop_00059_CHOZN_1B6_001_XY067_DIC.tif
3.8616743,-1.2211556,train,crop_00063_CHOZN_1B6_001_XY042_DIC.tif
4.662991,-1.4496529,train,crop_00008_CHOZN_1B7_001_XY037_DIC.tif
-0.45329377,-0.11303766,train,crop_00009_PHX26_1D3_001_XY066_DIC.tif
5.3854218,-2.2336102,train,crop_00014_CHOZN_1B7_001_XY041_DIC.tif
0.87973285,-2.146982,train,crop_00032_CHOZN_1B7_001_XY018_DIC.tif
0.25847745,-2.268184,train,crop_00028_CHOZN_1B7_001_XY019_DIC.tif
-1.6582689,-0.14736135,train,crop_00022_CHOZN_1B5_001_XY036_DIC.tif
1.9570205,-2.2012384,train,crop_00044_CHOZN_1B6_002_XY096_DIC.tif
5.2271614,-2.1047559,train,crop_00036_CHOZN_1B6_002_XY006_DIC.tif
-3.202427,-2.575724,train,crop_00053_CHOZN_1B7_001_XY027_DIC.tif
-0.71969473,-1.5412663,train,crop_00055_PHX26_1D3_001_XY008_DIC.tif
-2.5049453,0.10805304,train,crop_00030_PHX26_1D2_001_XY040_DIC.tif
-0.5855645,-0.80049765,train,crop_00037_CHOZN_1B6_002_XY079_DIC.tif
-2.981183,2.6408951,train,crop_00002_PHX26_1D3_001_XY063_DIC.tif
-1.8723338,-0.1941628,train,crop_00046_PHX26_1D1_001_XY020_DIC.tif
-3.2050936,-0.1503532,train,crop_00041_CHOZN_1B5_001_XY095_DIC.tif
7.4035373,-2.454316,train,crop_00003_PHX26_1D4_001_XY011_DIC.tif
2.320947,0.1556555,train,crop_00005_CHOZN_1B6_001_XY044_DIC.tif
6.676391,-2.4125192,train,crop_00036_PHX26_1D1_001_XY040_DIC.tif
-2.6492357,2.3311706,train,crop_00008_CHOZN_1B5_001_XY018_DIC.tif
-2.5119278,3.6411326,train,crop_00012_CHOZN_1B7_001_XY019_DIC.tif
-0.49072826,1.8209789,train,crop_00008_PHX26_1D2_001_XY005_DIC.tif
-2.9630623,2.4400895,train,crop_00004_PHX26_1D2_001_XY035_DIC.tif
-0.7185711,1.5196047,train,crop_00056_CHOZN_1B6_002_XY009_DIC.tif
-1.6081663,2.455476,train,crop_00059_PHX26_1D2_001_XY052_DIC.tif
-3.5352523,4.203718,train,crop_00013_CHOZN_1B6_002_XY043_DIC.tif
0.81165224,1.9944218,train,crop_00062_PHX26_1D3_001_XY056_DIC.tif
-2.4741955,0.33105522,train,crop_00007_PHX26_1D2_001_XY047_DIC.tif
5.5142345,-2.301868,train,crop_00056_PHX26_1D2_001_XY060_DIC.tif
-1.889696,0.017663274,train,crop_00063_PHX26_1D4_001_XY054_DIC.tif
0.6473917,-2.4134724,train,crop_00053_PHX26_1D4_001_XY042_DIC.tif
-3.005088,3.9161522,train,crop_00012_CHOZN_1B7_001_XY084_DIC.tif
-1.2278718,2.4875538,train,crop_00029_CHOZN_1B7_001_XY054_DIC.tif
-3.2428722,-0.28400525,train,crop_00022_CHOZN_1B6_001_XY070_DIC.tif
-2.0478134,0.054188408,train,crop_00017_CHOZN_1B6_001_XY073_DIC.tif
-2.5030627,0.58111995,train,crop_00054_PHX26_1D2_001_XY049_DIC.tif
-3.2260191,2.8017938,train,crop_00027_PHX26_1D2_001_XY043_DIC.tif
-3.303864,2.3660803,train,crop_00041_CHOZN_1B5_001_XY091_DIC.tif
-0.681956,2.328005,train,crop_00015_PHX26_1D2_001_XY028_DIC.tif
5.695983,-2.4319355,train,crop_00026_PHX26_1D4_001_XY091_DIC.tif
-3.3964882,3.8529983,train,crop_00038_CHOZN_1B6_002_XY060_DIC.tif
-2.5491524,0.6640585,train,crop_00020_CHOZN_1B5_001_XY014_DIC.tif
-1.36567,-0.5055248,train,crop_00026_PHX26_1D3_001_XY059_DIC.tif
-2.87941,-1.30791,train,crop_00017_CHOZN_1B5_001_XY069_DIC.tif
0.07884096,-0.25777057,train,crop_00009_CHOZN_1B6_001_XY008_DIC.tif
-3.270403,2.3261628,train,crop_00060_PHX26_1D2_001_XY028_DIC.tif
-0.3038088,2.342669,train,crop_00058_CHOZN_1B6_001_XY081_DIC.tif
1.7439772,-5.3119593,train,crop_00015_PHX26_1D3_001_XY076_DIC.tif
1.9063693,-6.046117,train,crop_00045_PHX26_1D4_001_XY046_DIC.tif
-0.34906664,2.2106276,train,crop_00007_PHX26_1D2_001_XY036_DIC.tif
-0.59131396,1.470477,train,crop_00006_CHOZN_1B6_002_XY087_DIC.tif
-2.299289,1.2127566,train,crop_00021_PHX26_1D2_001_XY090_DIC.tif
-1.6158922,3.4708142,train,crop_00027_CHOZN_1B6_002_XY099_DIC.tif
-0.28661516,2.626709,train,crop_00037_CHOZN_1B7_001_XY060_DIC.tif
-3.0768824,-2.2344968,train,crop_00029_CHOZN_1B5_001_XY020_DIC.tif
1.4198028,1.5557864,train,crop_00053_CHOZN_1B7_001_XY060_DIC.tif
-3.4966092,0.014668145,train,crop_00032_PHX26_1D2_001_XY031_DIC.tif
-1.1408991,-0.562738,train,crop_00029_CHOZN_1B5_001_XY069_DIC.tif
-0.049168915,2.1035793,train,crop_00042_CHOZN_1B5_001_XY022_DIC.tif
-2.8165245,1.0601865,uncorrupted,crop_00001_CHOZN_1B6_002_XY023_DIC.tif
1.1025535,-2.4318604,uncorrupted,crop_00017_PHX26_1D3_001_XY092_DIC.tif
-1.8909575,-0.8210331,uncorrupted,crop_00016_CHOZN_1B7_001_XY057_DIC.tif
-0.8104837,-0.035249464,uncorrupted,crop_00061_CHOZN_1B5_001_XY025_DIC.tif
1.7654296,-0.032079883,uncorrupted,crop_00045_CHOZN_1B7_001_XY057_DIC.tif
-1.435742,1.6472275,uncorrupted,crop_00051_CHOZN_1B5_001_XY100_DIC.tif
5.6930795,-1.9473027,uncorrupted,crop_00021_CHOZN_1B6_001_XY084_DIC.tif
5.4961147,-2.2843747,uncorrupted,crop_00048_CHOZN_1B6_002_XY070_DIC.tif
-0.43452296,-1.927963,uncorrupted,crop_00045_CHOZN_1B7_001_XY065_DIC.tif
-0.5358261,2.4775183,uncorrupted,crop_00026_CHOZN_1B5_001_XY015_DIC.tif
-2.7410076,-2.2691245,uncorrupted,crop_00021_PHX26_1D2_001_XY039_DIC.tif
0.13251269,2.0267746,uncorrupted,crop_00012_PHX26_1D3_001_XY043_DIC.tif
-2.7219138,1.3243023,uncorrupted,crop_00004_CHOZN_1B7_001_XY057_DIC.tif
-0.32990137,-1.091797,uncorrupted,crop_00024_CHOZN_1B6_001_XY040_DIC.tif
5.2388287,-2.1569145,uncorrupted,crop_00000_PHX26_1D2_001_XY056_DIC.tif
-2.7439125,0.5409521,uncorrupted,crop_00056_CHOZN_1B7_001_XY034_DIC.tif
2.1847522,-0.30718523,uncorrupted,crop_00045_PHX26_1D4_001_XY089_DIC.tif
0.12016057,-2.4169598,uncorrupted,crop_00035_CHOZN_1B6_002_XY020_DIC.tif
-0.6469731,1.8348483,uncorrupted,crop_00002_PHX26_1D2_001_XY044_DIC.tif
5.4961147,-2.2843747,uncorrupted,crop_00061_PHX26_1D2_001_XY039_DIC.tif
