0,1,labels,names
3.075609,-0.51400745,train,crop_00060_PHX26_1D2_001_XY043_DIC.tif
1.3987151,1.0360754,train,crop_00049_PHX26_1D4_001_XY077_DIC.tif
2.289342,0.2315439,train,crop_00008_PHX26_1D4_001_XY064_DIC.tif
-0.8594231,0.029718477,train,crop_00010_PHX26_1D2_001_XY047_DIC.tif
0.93399155,1.3098913,train,crop_00030_CHOZN_1B6_002_XY089_DIC.tif
2.334549,0.15756635,train,crop_00037_PHX26_1D3_001_XY084_DIC.tif
-2.0502636,0.06035748,train,crop_00035_CHOZN_1B5_001_XY049_DIC.tif
1.8991238,-0.0008627129,train,crop_00017_PHX26_1D2_001_XY074_DIC.tif
2.216559,0.37521565,train,crop_00011_PHX26_1D4_001_XY075_DIC.tif
-1.9696832,0.14211163,train,crop_00056_CHOZN_1B7_001_XY081_DIC.tif
-1.9885448,0.9903015,train,crop_00001_CHOZN_1B7_001_XY024_DIC.tif
-1.773302,0.5127667,train,crop_00000_CHOZN_1B6_001_XY013_DIC.tif
0.33315998,-0.8063426,train,crop_00003_PHX26_1D3_001_XY040_DIC.tif
-0.9841903,0.45691496,train,crop_00010_CHOZN_1B7_001_XY040_DIC.tif
2.109261,0.19026716,train,crop_00010_CHOZN_1B6_002_XY007_DIC.tif
-1.1601195,-0.70617515,train,crop_00014_CHOZN_1B7_001_XY044_DIC.tif
-1.9110013,-0.93494445,train,crop_00011_PHX26_1D3_001_XY083_DIC.tif
-2.011248,0.72008246,train,crop_00039_CHOZN_1B6_001_XY058_DIC.tif
0.15699919,0.815488,train,crop_00029_PHX26_1D3_001_XY083_DIC.tif
1.1679326,-0.35954934,train,crop_00007_PHX26_1D2_001_XY077_DIC.tif
-0.47859848,-0.1541101,train,crop_00008_CHOZN_1B6_001_XY091_DIC.tif
-1.9715078,0.22346921,train,crop_00014_CHOZN_1B6_002_XY097_DIC.tif
0.30407056,1.1836532,train,crop_00032_CHOZN_1B7_001_XY079_DIC.tif
3.1077912,-0.58113146,train,crop_00041_PHX26_1D4_001_XY042_DIC.tif
3.0642111,-1.0437647,train,crop_00026_CHOZN_1B7_001_XY038_DIC.tif
-1.3523498,-0.44413897,train,crop_00010_PHX26_1D2_001_XY005_DIC.tif
-1.9090545,0.58891535,train,crop_00013_CHOZN_1B5_001_XY036_DIC.tif
2.3802004,-1.5435623,train,crop_00029_PHX26_1D1_001_XY005_DIC.tif
2.117784,0.57369864,train,crop_00037_CHOZN_1B7_001_XY098_DIC.tif
2.7272549,-0.053286888,train,crop_00057_PHX26_1D4_001_XY091_DIC.tif
-0.6296548,1.1314642,train,crop_00019_CHOZN_1B5_001_XY049_DIC.tif
3.2597976,-0.5102357,train,crop_00006_PHX26_1D2_001_XY064_DIC.tif
2.0571015,0.3149981,train,crop_00016_CHOZN_1B6_002_XY086_DIC.tif
-0.6067447,-0.13740271,train,crop_00001_CHOZN_1B6_001_XY082_DIC.tif
-1.085777,0.28684422,train,crop_00047_PHX26_1D3_001_XY087_DIC.tif
3.592641,-0.6581401,train,crop_00003_CHOZN_1B6_001_XY020_DIC.tif
-0.31193674,0.36266083,train,crop_00034_PHX26_1D4_001_XY081_DIC.tif
2.1355815,0.31099766,train,crop_00030_PHX26_1D1_001_XY040_DIC.tif
0.551546,-0.995716,train,crop_00051_CHOZN_1B5_001_XY020_DIC.tif
1.0101626,-1.4052031,train,crop_00033_PHX26_1D4_001_XY071_DIC.tif
0.6154281,0.28566355,train,crop_00045_CHOZN_1B7_001_XY100_DIC.tif
1.4020859,0.91965795,train,crop_00009_PHX26_1D4_001_XY064_DIC.tif
-1.3237851,-0.54017407,train,crop_00003_PHX26_1D4_001_XY065_DIC.tif
0.570213,1.1494296,train,crop_00048_PHX26_1D3_001_XY045_DIC.tif
0.4082449,0.09809084,train,crop_00013_CHOZN_1B6_002_XY076_DIC.tif
0.964591,-1.4154582,train,crop_00035_CHOZN_1B7_001_XY041_DIC.tif
-1.980522,0.60394096,train,crop_00054_CHOZN_1B5_001_XY094_DIC.tif
-2.3169184,-0.3181891,train,crop_00006_CHOZN_1B6_002_XY015_DIC.tif
2.1106465,-1.6467766,train,crop_00022_PHX26_1D1_001_XY070_DIC.tif
-2.1008198,-0.36701795,train,crop_00009_CHOZN_1B7_001_XY028_DIC.tif
-2.277632,-0.42518178,train,crop_00051_CHOZN_1B6_001_XY075_DIC.tif
1.264921,0.22249046,train,crop_00030_CHOZN_1B7_001_XY098_DIC.tif
-0.67266124,0.44672292,train,crop_00036_CHOZN_1B6_002_XY099_DIC.tif
0.79372567,-1.4180969,train,crop_00028_PHX26_1D3_001_XY097_DIC.tif
2.5366166,-1.2934934,train,crop_00013_PHX26_1D1_001_XY012_DIC.tif
-1.7363636,-0.35170317,train,crop_00013_PHX26_1D2_001_XY093_DIC.tif
-1.5156285,0.41986912,train,crop_00063_CHOZN_1B6_001_XY015_DIC.tif
-1.3953645,0.8881224,train,crop_00002_CHOZN_1B7_001_XY070_DIC.tif
-1.3453397,-0.37542138,train,crop_00028_CHOZN_1B6_001_XY083_DIC.tif
-1.1599753,0.35193002,train,crop_00028_CHOZN_1B6_001_XY029_DIC.tif
-0.35806876,0.008387028,train,crop_00043_CHOZN_1B5_001_XY005_DIC.tif
-1.397282,0.76874053,train,crop_00020_CHOZN_1B5_001_XY017_DIC.tif
-0.8155966,1.0936952,train,crop_00043_PHX26_1D3_001_XY071_DIC.tif
1.0683706,0.24981372,train,crop_00023_CHOZN_1B6_001_XY044_DIC.tif
2.686819,-1.4380138,train,crop_00036_PHX26_1D2_001_XY012_DIC.tif
1.6254779,-0.6334853,train,crop_00040_CHOZN_1B7_001_XY066_DIC.tif
-1.312713,0.99059725,train,crop_00027_CHOZN_1B6_002_XY076_DIC.tif
-1.9005262,0.45347688,train,crop_00007_CHOZN_1B7_001_XY013_DIC.tif
0.8665629,0.23394796,train,crop_00015_CHOZN_1B6_002_XY079_DIC.tif
-0.81286526,0.20775372,train,crop_00041_CHOZN_1B6_002_XY076_DIC.tif
-1.2973889,0.83227843,train,crop_00009_CHOZN_1B6_002_XY098_DIC.tif
1.3976153,0.42909822,train,crop_00039_PHX26_1D3_001_XY082_DIC.tif
1.9087771,0.42452064,train,crop_00051_PHX26_1D4_001_XY040_DIC.tif
-1.1987716,-0.54840547,train,crop_00042_PHX26_1D3_001_XY064_DIC.tif
-1.4175364,-0.48552012,train,crop_00019_CHOZN_1B5_001_XY016_DIC.tif
0.27430174,1.134941,train,crop_00041_PHX26_1D2_001_XY029_DIC.tif
-0.2519288,-0.022869553,train,crop_00047_CHOZN_1B6_001_XY032_DIC.tif
-1.5238038,0.88412327,train,crop_00029_CHOZN_1B6_002_XY046_DIC.tif
-0.96190155,1.0920855,train,crop_00030_PHX26_1D3_001_XY016_DIC.tif
0.74623173,0.68789107,train,crop_00053_CHOZN_1B7_001_XY059_DIC.tif
1.9109963,0.23566875,train,crop_00063_CHOZN_1B6_001_XY080_DIC.tif
-1.2988126,-0.7421872,train,crop_00014_PHX26_1D3_001_XY097_DIC.tif
0.54668796,-0.34222645,train,crop_00034_PHX26_1D3_001_XY087_DIC.tif
-1.9106176,0.52527547,train,crop_00027_PHX26_1D3_001_XY076_DIC.tif
-0.014065286,0.20821345,train,crop_00048_CHOZN_1B6_001_XY046_DIC.tif
-0.11615765,-0.052099455,train,crop_00047_CHOZN_1B6_002_XY035_DIC.tif
-2.3600016,0.32423434,train,crop_00029_CHOZN_1B7_001_XY028_DIC.tif
1.8224837,0.29974014,train,crop_00005_PHX26_1D4_001_XY062_DIC.tif
-1.6052923,-0.001589128,train,crop_00054_PHX26_1D2_001_XY025_DIC.tif
-1.753658,-0.0273377,train,crop_00035_CHOZN_1B6_002_XY071_DIC.tif
0.20085908,-0.04980823,train,crop_00017_CHOZN_1B6_001_XY099_DIC.tif
-1.8383127,0.6563038,train,crop_00033_PHX26_1D1_001_XY040_DIC.tif
-1.3397865,-0.72865,train,crop_00044_CHOZN_1B6_001_XY019_DIC.tif
1.2135369,0.68970454,train,crop_00061_CHOZN_1B6_001_XY082_DIC.tif
0.34291643,-0.24353409,train,crop_00021_PHX26_1D2_001_XY045_DIC.tif
0.2027414,-0.4485338,train,crop_00054_PHX26_1D2_001_XY012_DIC.tif
-1.1825125,0.9800011,train,crop_00054_CHOZN_1B6_001_XY009_DIC.tif
-1.8175447,-0.42675295,train,crop_00005_CHOZN_1B5_001_XY011_DIC.tif
-1.8253117,0.5210277,train,crop_00034_CHOZN_1B6_002_XY009_DIC.tif
0.63198227,-1.258188,train,crop_00057_PHX26_1D4_001_XY057_DIC.tif
-0.039973598,-0.015295388,train,crop_00030_CHOZN_1B6_002_XY054_DIC.tif
1.1930809,0.4307412,train,crop_00048_PHX26_1D1_001_XY021_DIC.tif
-1.8153027,-0.77211744,train,crop_00045_CHOZN_1B5_001_XY010_DIC.tif
3.452269,-0.53375983,train,crop_00019_PHX26_1D2_001_XY020_DIC.tif
-1.3140221,0.54486465,train,crop_00012_CHOZN_1B6_002_XY028_DIC.tif
2.2065425,-0.40174204,train,crop_00040_CHOZN_1B7_001_XY098_DIC.tif
0.50133055,1.1422358,train,crop_00023_PHX26_1D3_001_XY064_DIC.tif
-2.0689273,0.0077655423,train,crop_00052_PHX26_1D3_001_XY078_DIC.tif
0.21472941,0.5783589,train,crop_00037_PHX26_1D1_001_XY020_DIC.tif
-1.5672284,-0.118429735,train,crop_00034_CHOZN_1B6_002_XY055_DIC.tif
3.6078186,-0.5423769,train,crop_00031_PHX26_1D3_001_XY044_DIC.tif
-1.2394636,0.17102878,train,crop_00027_CHOZN_1B7_001_XY054_DIC.tif
-0.45713726,-0.7597071,train,crop_00040_PHX26_1D3_001_XY073_DIC.tif
-1.0554528,-0.8073671,train,crop_00057_CHOZN_1B5_001_XY089_DIC.tif
-1.2788838,0.18698598,train,crop_00032_CHOZN_1B6_002_XY083_DIC.tif
0.07083351,-0.6927337,train,crop_00010_PHX26_1D2_001_XY030_DIC.tif
3.4712043,-0.45184284,train,crop_00027_CHOZN_1B6_002_XY077_DIC.tif
-2.1989057,0.10853916,train,crop_00028_CHOZN_1B5_001_XY020_DIC.tif
2.1391923,-0.33519486,train,crop_00030_PHX26_1D3_001_XY069_DIC.tif
0.1469781,0.22603092,train,crop_00036_PHX26_1D2_001_XY031_DIC.tif
-0.71023214,0.3747187,train,crop_00041_PHX26_1D4_001_XY077_DIC.tif
0.5531849,-0.06403358,train,crop_00025_PHX26_1D2_001_XY077_DIC.tif
0.70494264,-0.06721075,train,crop_00031_PHX26_1D3_001_XY045_DIC.tif
1.4582666,0.019967051,train,crop_00063_PHX26_1D3_001_XY078_DIC.tif
0.86976844,-1.1195834,train,crop_00000_PHX26_1D2_001_XY022_DIC.tif
1.9884804,0.030685777,train,crop_00027_CHOZN_1B6_002_XY028_DIC.tif
2.2144966,0.43825898,train,crop_00016_PHX26_1D3_001_XY091_DIC.tif
0.77235645,0.020228,train,crop_00056_PHX26_1D3_001_XY087_DIC.tif
0.35418913,-0.5922704,train,crop_00055_CHOZN_1B7_001_XY035_DIC.tif
0.978605,1.206889,train,crop_00032_CHOZN_1B5_001_XY005_DIC.tif
1.3850689,1.1680844,train,crop_00034_CHOZN_1B7_001_XY082_DIC.tif
-0.20259729,-0.12739937,train,crop_00002_CHOZN_1B6_002_XY009_DIC.tif
-1.2434751,-0.3631144,train,crop_00005_CHOZN_1B5_001_XY042_DIC.tif
1.4102733,0.28529415,train,crop_00009_PHX26_1D3_001_XY057_DIC.tif
-1.6208303,0.3985865,train,crop_00006_CHOZN_1B5_001_XY059_DIC.tif
-1.8240387,0.12070319,train,crop_00051_CHOZN_1B7_001_XY014_DIC.tif
0.5755917,-1.062633,train,crop_00028_PHX26_1D2_001_XY060_DIC.tif
-1.4985547,-0.15574344,train,crop_00029_PHX26_1D3_001_XY076_DIC.tif
-1.2130611,-0.24697287,train,crop_00061_PHX26_1D4_001_XY045_DIC.tif
0.65500677,1.2414396,train,crop_00042_PHX26_1D4_001_XY040_DIC.tif
2.1651828,0.26858875,train,crop_00038_PHX26_1D2_001_XY074_DIC.tif
-2.0625389,0.6709559,train,crop_00043_CHOZN_1B6_001_XY033_DIC.tif
-1.0942229,0.9040797,train,crop_00011_CHOZN_1B6_002_XY006_DIC.tif
2.9184318,-0.12281504,train,crop_00039_CHOZN_1B6_002_XY055_DIC.tif
2.0065374,0.6890656,train,crop_00063_CHOZN_1B6_002_XY060_DIC.tif
2.4883046,0.09661668,train,crop_00009_CHOZN_1B7_001_XY096_DIC.tif
2.3411038,0.10856349,train,crop_00060_CHOZN_1B6_002_XY075_DIC.tif
1.5213063,-0.43521136,train,crop_00044_CHOZN_1B6_001_XY090_DIC.tif
-1.4247675,-0.11492397,train,crop_00051_CHOZN_1B5_001_XY058_DIC.tif
-0.9163382,-0.37064114,train,crop_00008_CHOZN_1B7_001_XY096_DIC.tif
-0.00045797217,1.3543019,train,crop_00061_PHX26_1D4_001_XY042_DIC.tif
1.554309,-0.014329175,train,crop_00063_PHX26_1D2_001_XY094_DIC.tif
1.8543797,0.36587974,train,crop_00029_PHX26_1D3_001_XY099_DIC.tif
-0.22675586,-0.14732052,train,crop_00043_CHOZN_1B6_001_XY023_DIC.tif
-0.8615543,-0.45296654,train,crop_00055_CHOZN_1B6_002_XY007_DIC.tif
-1.4373546,-0.6410647,train,crop_00041_PHX26_1D4_001_XY004_DIC.tif
-0.84810066,-0.08827137,train,crop_00008_CHOZN_1B6_002_XY067_DIC.tif
-1.9132338,-0.21049906,train,crop_00061_CHOZN_1B5_001_XY006_DIC.tif
0.37640253,-0.3875546,train,crop_00021_CHOZN_1B7_001_XY090_DIC.tif
0.87489617,-1.2541685,train,crop_00021_CHOZN_1B7_001_XY040_DIC.tif
0.5292151,0.29183573,train,crop_00021_CHOZN_1B6_002_XY096_DIC.tif
-0.62765765,0.74649894,train,crop_00057_CHOZN_1B6_002_XY048_DIC.tif
-1.9817922,0.6701248,train,crop_00044_CHOZN_1B6_002_XY018_DIC.tif
1.2259016,-0.97313726,train,crop_00043_PHX26_1D2_001_XY074_DIC.tif
0.74634045,-0.29704586,train,crop_00014_PHX26_1D3_001_XY060_DIC.tif
-1.4669952,0.040854257,train,crop_00060_CHOZN_1B6_001_XY023_DIC.tif
-0.47471368,-0.14975692,train,crop_00038_CHOZN_1B7_001_XY062_DIC.tif
0.64049506,0.60965806,train,crop_00028_CHOZN_1B5_001_XY073_DIC.tif
-1.8917583,0.5629805,train,crop_00023_PHX26_1D2_001_XY082_DIC.tif
-1.3093673,0.22081989,train,crop_00044_CHOZN_1B6_001_XY059_DIC.tif
2.4005365,-1.4499359,train,crop_00040_PHX26_1D4_001_XY011_DIC.tif
-1.8332365,-0.62657356,train,crop_00028_CHOZN_1B7_001_XY041_DIC.tif
-1.2826174,-0.74032885,train,crop_00060_CHOZN_1B6_002_XY037_DIC.tif
1.4631859,-0.021819152,train,crop_00049_CHOZN_1B7_001_XY085_DIC.tif
-2.5972602,0.9246957,train,crop_00055_CHOZN_1B6_001_XY001_DIC.tif
-1.3313856,0.5568939,train,crop_00024_CHOZN_1B7_001_XY079_DIC.tif
-0.58710325,-0.90069443,train,crop_00051_PHX26_1D1_001_XY006_DIC.tif
-0.31040153,-0.4761721,train,crop_00026_CHOZN_1B7_001_XY093_DIC.tif
0.17894602,0.37958944,train,crop_00047_CHOZN_1B6_002_XY051_DIC.tif
-1.10528,0.9740905,train,crop_00030_CHOZN_1B6_002_XY012_DIC.tif
-0.16284052,-0.40982914,train,crop_00038_PHX26_1D2_001_XY035_DIC.tif
-1.5012952,0.44950384,train,crop_00001_PHX26_1D2_001_XY090_DIC.tif
1.706047,0.4851792,train,crop_00034_CHOZN_1B5_001_XY043_DIC.tif
-1.3008463,0.8218834,train,crop_00053_CHOZN_1B7_001_XY028_DIC.tif
2.2868402,0.16088255,train,crop_00010_PHX26_1D2_001_XY045_DIC.tif
2.6029203,-0.056019176,train,crop_00047_PHX26_1D2_001_XY041_DIC.tif
0.8047673,1.1458516,train,crop_00006_PHX26_1D4_001_XY080_DIC.tif
-0.22831461,1.0885676,train,crop_00017_CHOZN_1B6_001_XY019_DIC.tif
-1.7688447,0.16146243,train,crop_00037_CHOZN_1B5_001_XY018_DIC.tif
-2.3541389,0.927243,train,crop_00053_CHOZN_1B6_001_XY032_DIC.tif
-1.0823516,0.31658086,train,crop_00043_CHOZN_1B5_001_XY094_DIC.tif
-1.971533,0.27116165,train,crop_00006_CHOZN_1B5_001_XY024_DIC.tif
1.1009306,-0.22823477,train,crop_00019_CHOZN_1B6_002_XY081_DIC.tif
-1.9085577,0.11775442,train,crop_00061_CHOZN_1B7_001_XY027_DIC.tif
0.7905903,-0.22331877,train,crop_00040_CHOZN_1B7_001_XY030_DIC.tif
-0.76628613,0.43330008,train,crop_00059_CHOZN_1B6_001_XY067_DIC.tif
1.3933787,-0.24390021,train,crop_00063_CHOZN_1B6_001_XY042_DIC.tif
1.6247512,-0.095879324,train,crop_00008_CHOZN_1B7_001_XY037_DIC.tif
0.0240807,-1.0144615,train,crop_00009_PHX26_1D3_001_XY066_DIC.tif
3.4291005,-0.55041194,train,crop_00014_CHOZN_1B7_001_XY041_DIC.tif
1.0764028,0.015305128,train,crop_00032_CHOZN_1B7_001_XY018_DIC.tif
0.060209278,0.87434286,train,crop_00028_CHOZN_1B7_001_XY019_DIC.tif
-2.0518277,0.5224486,train,crop_00022_CHOZN_1B5_001_XY036_DIC.tif
1.3605473,0.25334457,train,crop_00044_CHOZN_1B6_002_XY096_DIC.tif
2.887987,-0.14074458,train,crop_00036_CHOZN_1B6_002_XY006_DIC.tif
-1.7460093,0.2563121,train,crop_00053_CHOZN_1B7_001_XY027_DIC.tif
-0.7906009,0.20638773,train,crop_00055_PHX26_1D3_001_XY008_DIC.tif
-1.519076,-0.6325088,train,crop_00030_PHX26_1D2_001_XY040_DIC.tif
-0.40355283,-0.1798339,train,crop_00037_CHOZN_1B6_002_XY079_DIC.tif
-2.1912985,0.3485833,train,crop_00002_PHX26_1D3_001_XY063_DIC.tif
-1.1172163,0.016180754,train,crop_00046_PHX26_1D1_001_XY020_DIC.tif
-1.8360823,0.32855907,train,crop_00041_CHOZN_1B5_001_XY095_DIC.tif
2.3593435,-1.5241715,train,crop_00003_PHX26_1D4_001_XY011_DIC.tif
1.4234314,1.0266162,train,crop_00005_CHOZN_1B6_001_XY044_DIC.tif
2.7831938,-0.9807081,train,crop_00036_PHX26_1D1_001_XY040_DIC.tif
-2.1042793,0.013717322,train,crop_00008_CHOZN_1B5_001_XY018_DIC.tif
-1.2109824,0.058822673,train,crop_00012_CHOZN_1B7_001_XY019_DIC.tif
-1.5628427,0.76950777,train,crop_00008_PHX26_1D2_001_XY005_DIC.tif
-0.825106,-0.11085417,train,crop_00004_PHX26_1D2_001_XY035_DIC.tif
-1.2031004,0.30138406,train,crop_00056_CHOZN_1B6_002_XY009_DIC.tif
-1.1865869,-0.007818695,train,crop_00059_PHX26_1D2_001_XY052_DIC.tif
-1.9751372,0.38256854,train,crop_00013_CHOZN_1B6_002_XY043_DIC.tif
0.996746,0.014846862,train,crop_00062_PHX26_1D3_001_XY056_DIC.tif
-1.1099097,-0.23333164,train,crop_00007_PHX26_1D2_001_XY047_DIC.tif
3.497884,-0.5177156,train,crop_00056_PHX26_1D2_001_XY060_DIC.tif
-1.0231328,0.21437211,train,crop_00063_PHX26_1D4_001_XY054_DIC.tif
0.92158395,-0.17825384,train,crop_00053_PHX26_1D4_001_XY042_DIC.tif
-1.5058156,-0.13687073,train,crop_00012_CHOZN_1B7_001_XY084_DIC.tif
0.061726492,-0.24154498,train,crop_00029_CHOZN_1B7_001_XY054_DIC.tif
-2.004018,0.28014404,train,crop_00022_CHOZN_1B6_001_XY070_DIC.tif
-0.7191203,-0.56563705,train,crop_00017_CHOZN_1B6_001_XY073_DIC.tif
-0.9263165,-0.2934854,train,crop_00054_PHX26_1D2_001_XY049_DIC.tif
-2.2596657,0.542189,train,crop_00027_PHX26_1D2_001_XY043_DIC.tif
-1.9330375,-0.48719478,train,crop_00041_CHOZN_1B5_001_XY091_DIC.tif
-0.19041717,-0.034599304,train,crop_00015_PHX26_1D2_001_XY028_DIC.tif
3.3110683,-0.39994395,train,crop_00026_PHX26_1D4_001_XY091_DIC.tif
-1.906058,0.73196715,train,crop_00038_CHOZN_1B6_002_XY060_DIC.tif
-0.7082206,-0.47872835,train,crop_00020_CHOZN_1B5_001_XY014_DIC.tif
-0.59724426,0.67724013,train,crop_00026_PHX26_1D3_001_XY059_DIC.tif
-1.4731287,-0.19467747,train,crop_00017_CHOZN_1B5_001_XY069_DIC.tif
0.3813679,-1.1634115,train,crop_00009_CHOZN_1B6_001_XY008_DIC.tif
-0.55939966,0.48151544,train,crop_00060_PHX26_1D2_001_XY028_DIC.tif
-0.083624326,0.9003468,train,crop_00058_CHOZN_1B6_001_XY081_DIC.tif
1.014507,-1.1976001,train,crop_00015_PHX26_1D3_001_XY076_DIC.tif
0.6879701,-1.3132224,train,crop_00045_PHX26_1D4_001_XY046_DIC.tif
-0.23333961,0.7835277,train,crop_00007_PHX26_1D2_001_XY036_DIC.tif
-1.1411881,0.37289485,train,crop_00006_CHOZN_1B6_002_XY087_DIC.tif
-1.8961791,-0.16473538,train,crop_00021_PHX26_1D2_001_XY090_DIC.tif
0.4555231,0.47177568,train,crop_00027_CHOZN_1B6_002_XY099_DIC.tif
0.39148748,-0.79678106,train,crop_00037_CHOZN_1B7_001_XY060_DIC.tif
-2.2062566,0.23560248,train,crop_00029_CHOZN_1B5_001_XY020_DIC.tif
0.51007986,-0.7612061,train,crop_00053_CHOZN_1B7_001_XY060_DIC.tif
-0.88104826,0.9583152,train,crop_00032_PHX26_1D2_001_XY031_DIC.tif
-2.0843122,-0.4253474,train,crop_00029_CHOZN_1B5_001_XY069_DIC.tif
-1.7551324,0.5118727,train,crop_00042_CHOZN_1B5_001_XY022_DIC.tif
1.122652,-0.44030496,uncorrupted,crop_00001_CHOZN_1B6_002_XY023_DIC.tif
2.6891003,-0.40984598,uncorrupted,crop_00017_PHX26_1D3_001_XY092_DIC.tif
-0.34403452,0.10067257,uncorrupted,crop_00016_CHOZN_1B7_001_XY057_DIC.tif
-0.225883,-0.6280578,uncorrupted,crop_00061_CHOZN_1B5_001_XY025_DIC.tif
0.11266295,0.2194111,uncorrupted,crop_00045_CHOZN_1B7_001_XY057_DIC.tif
-0.38734072,-0.0439994,uncorrupted,crop_00051_CHOZN_1B5_001_XY100_DIC.tif
2.9338791,-0.2792589,uncorrupted,crop_00021_CHOZN_1B6_001_XY084_DIC.tif
3.4501884,-0.51887023,uncorrupted,crop_00048_CHOZN_1B6_002_XY070_DIC.tif
-0.19820747,-0.11601324,uncorrupted,crop_00045_CHOZN_1B7_001_XY065_DIC.tif
0.05955278,0.07138255,uncorrupted,crop_00026_CHOZN_1B5_001_XY015_DIC.tif
-0.62762773,-0.23009323,uncorrupted,crop_00021_PHX26_1D2_001_XY039_DIC.tif
2.825697,-0.32928658,uncorrupted,crop_00012_PHX26_1D3_001_XY043_DIC.tif
-0.4867062,0.17240205,uncorrupted,crop_00004_CHOZN_1B7_001_XY057_DIC.tif
0.27774298,0.24794012,uncorrupted,crop_00024_CHOZN_1B6_001_XY040_DIC.tif
2.815139,-0.10864199,uncorrupted,crop_00000_PHX26_1D2_001_XY056_DIC.tif
-0.22222503,-0.28269193,uncorrupted,crop_00056_CHOZN_1B7_001_XY034_DIC.tif
1.6129109,0.67238134,uncorrupted,crop_00045_PHX26_1D4_001_XY089_DIC.tif
1.7084407,-0.1256787,uncorrupted,crop_00035_CHOZN_1B6_002_XY020_DIC.tif
-0.49435058,0.63822776,uncorrupted,crop_00002_PHX26_1D2_001_XY044_DIC.tif
